name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
The Quarters Montgomery House Apartments,2700 Nueces St,2 Bedroom (Price Per Bed),836,2.0,2.0,1087,Austin,TX,78705,"The Quarters Montgomery House has 88 unites, and is located near 27th Street on Nueces Street. Being three blocks off Guadalupe Street, it's within easy walking distance to The University of Texas.Montgomery House features air-conditioned hallways, onsite parking and two centrally located courtyards with a sunbathing deck and outdoor shower, an outdoor kitchen as well as a cardio theater and study lounge. Some units offer large outdoor balconies while others feature Juliet balconies. As a resident at The Quarters on Campus, you'll have 24/7 access to The Quarters Fitness Center with 2,500 square feet of state-of-the-art equipment. Montgomery House offers beautifully constructed one-, two- and three-bedroom apartment homes with onsite parking available.","Apartment ,No pets allowed ,Built in 2005 ,Rent Includes: Internet, Cable, Hot Water, Garbage ,Parking: Garage Attached ,Cable TV Ready ,Multi-level Garage ,Laundry: In Unit ,Bicycle Storage ,Online Rent Payment ,High-speed Internet Ready ,Building-wide Wireless ,On-Site Management ,Balcony ,Barbeque Area ,Ceiling Fan ,Deck ,Disabled Access ,Dishwasher ,Disposal ,Dryer ,Fitness Center ,Microwave ,Refrigerator ,Washer ,Additional Storage ,Floors: Tile ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/the-quarters-montgomery-house-2700-nueces-st-austin-tx-78705--1001505968,2020-03-30
"2 bed, 850 sqft, $1,725",1311 Norwalk Ln #H,2 Bed 1.0 Bath,850,2.0,1.0,1725,Austin,TX,78703,"Renovated 2BR in West Austin - This small complex in Tarrytown has captured the charm of old Austin. Beautiful wood floors throughout. Newly painted walls. Completely upgraded kitchen with stainless steel appliances, quartz countertops, and open-air concept for living room and kitchen. Plenty of built in storage in living room, bathroom, and bedroom closets. Shared washer/dryer between 4 units. Enjoy our shared common space next door with pristine pool, bbq pits, and seating!(RLNE5470933)","Apartment ,Cats, small dogs, large dogs allowed ,Deposit: $1,000",https://www.trulia.com/c/tx/austin/2-bed-850-sqft-1-725-1311-norwalk-ln-h-austin-tx-78703--2297513233,2020-03-30
"2 bed, 850 sqft, $1,725",1311 Norwalk Ln #H,Unit H,850,2.0,1.0,1725,Austin,TX,78703,"Renovated 2BR in West Austin - This small complex in Tarrytown has captured the charm of old Austin. Beautiful wood floors throughout. Newly painted walls. Completely upgraded kitchen with stainless steel appliances, quartz countertops, and open-air concept for living room and kitchen. Plenty of built in storage in living room, bathroom, and bedroom closets. Shared washer/dryer between 4 units. Enjoy our shared common space next door with pristine pool, bbq pits, and seating!(RLNE5470933)","Apartment ,Cats, small dogs, large dogs allowed ,Deposit: $1,000",https://www.trulia.com/c/tx/austin/2-bed-850-sqft-1-725-1311-norwalk-ln-h-austin-tx-78703--2297513233,2020-03-30
Oakview Terrace,1714 Patton Ln,Unit 112,620,1.0,1.0,875,Austin,TX,78723,"Spacious 2x2 in Windsor Park! This updated pet-friendly unit features and open floor plan, laminate flooring through out, upgraded appliances, and two full sized bathrooms. Easy access to HWY 35, 290 E and N. Lamar!Accepts Section 8.(RLNE5649772)","Apartment ,Cats, small dogs allowed ,12 Days on Trulia ,Deposit: $300 ,Laundry: Hookups ,Parking ,Washer Dryer Hookup",https://www.trulia.com/c/tx/austin/oakview-terrace-1714-patton-ln-austin-tx-78723--2229398141,2020-03-30
Oakview Terrace,1714 Patton Ln,Unit 108,620,1.0,1.0,925,Austin,TX,78723,"Spacious 2x2 in Windsor Park! This updated pet-friendly unit features and open floor plan, laminate flooring through out, upgraded appliances, and two full sized bathrooms. Easy access to HWY 35, 290 E and N. Lamar!Accepts Section 8.(RLNE5649772)","Apartment ,Cats, small dogs allowed ,12 Days on Trulia ,Deposit: $300 ,Laundry: Hookups ,Parking ,Washer Dryer Hookup",https://www.trulia.com/c/tx/austin/oakview-terrace-1714-patton-ln-austin-tx-78723--2229398141,2020-03-30
Oakview Terrace,1714 Patton Ln,2 Bed 2.0 Bath,840,2.0,2.0,1115,Austin,TX,78723,"Spacious 2x2 in Windsor Park! This updated pet-friendly unit features and open floor plan, laminate flooring through out, upgraded appliances, and two full sized bathrooms. Easy access to HWY 35, 290 E and N. Lamar!Accepts Section 8.(RLNE5649772)","Apartment ,Cats, small dogs allowed ,12 Days on Trulia ,Deposit: $300 ,Laundry: Hookups ,Parking ,Washer Dryer Hookup",https://www.trulia.com/c/tx/austin/oakview-terrace-1714-patton-ln-austin-tx-78723--2229398141,2020-03-30
Oakview Terrace,1714 Patton Ln,Unit 308,840,2.0,2.0,1115,Austin,TX,78723,"Spacious 2x2 in Windsor Park! This updated pet-friendly unit features and open floor plan, laminate flooring through out, upgraded appliances, and two full sized bathrooms. Easy access to HWY 35, 290 E and N. Lamar!Accepts Section 8.(RLNE5649772)","Apartment ,Cats, small dogs allowed ,12 Days on Trulia ,Deposit: $300 ,Laundry: Hookups ,Parking ,Washer Dryer Hookup",https://www.trulia.com/c/tx/austin/oakview-terrace-1714-patton-ln-austin-tx-78723--2229398141,2020-03-30
Forest Park Apartments,1088 Park Plz,The Elm,700,1.0,1.0,981,Austin,TX,78753,"Welcome to Forest Park Apartments in Austin, TX!A premier location and stylish apartments make Forest Park Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Forest Park is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs, large dogs allowed ,Built in 1996 ,12 Days on Trulia ,High-speed Internet Ready ,Walk-In Closets ,Online Maintenance Portal ,Laundry: Shared ,Picnic Area ,Cable TV Ready ,On-Site Management ,Air Conditioning ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/forest-park-1088-park-plz-austin-tx-78753--2072276485,2020-03-30
Forest Park Apartments,1088 Park Plz,The Oak,900,2.0,1.0,1124,Austin,TX,78753,"Welcome to Forest Park Apartments in Austin, TX!A premier location and stylish apartments make Forest Park Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Forest Park is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs, large dogs allowed ,Built in 1996 ,12 Days on Trulia ,High-speed Internet Ready ,Walk-In Closets ,Online Maintenance Portal ,Laundry: Shared ,Picnic Area ,Cable TV Ready ,On-Site Management ,Air Conditioning ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/forest-park-1088-park-plz-austin-tx-78753--2072276485,2020-03-30
Forest Park Apartments,1088 Park Plz,The Maple,1000,2.0,2.0,1174,Austin,TX,78753,"Welcome to Forest Park Apartments in Austin, TX!A premier location and stylish apartments make Forest Park Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Forest Park is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs, large dogs allowed ,Built in 1996 ,12 Days on Trulia ,High-speed Internet Ready ,Walk-In Closets ,Online Maintenance Portal ,Laundry: Shared ,Picnic Area ,Cable TV Ready ,On-Site Management ,Air Conditioning ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/forest-park-1088-park-plz-austin-tx-78753--2072276485,2020-03-30
Forest Park Apartments,1088 Park Plz,The Hickory,1250,3.0,2.0,1348,Austin,TX,78753,"Welcome to Forest Park Apartments in Austin, TX!A premier location and stylish apartments make Forest Park Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Forest Park is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs, large dogs allowed ,Built in 1996 ,12 Days on Trulia ,High-speed Internet Ready ,Walk-In Closets ,Online Maintenance Portal ,Laundry: Shared ,Picnic Area ,Cable TV Ready ,On-Site Management ,Air Conditioning ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/forest-park-1088-park-plz-austin-tx-78753--2072276485,2020-03-30
Forest Park Apartments,1088 Park Plz,The Sycamore,1350,4.0,2.0,1491,Austin,TX,78753,"Welcome to Forest Park Apartments in Austin, TX!A premier location and stylish apartments make Forest Park Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Forest Park is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs, large dogs allowed ,Built in 1996 ,12 Days on Trulia ,High-speed Internet Ready ,Walk-In Closets ,Online Maintenance Portal ,Laundry: Shared ,Picnic Area ,Cable TV Ready ,On-Site Management ,Air Conditioning ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/forest-park-1088-park-plz-austin-tx-78753--2072276485,2020-03-30
The Parker at SoCo Apartments,412 W Alpine Rd,One Bedroom,654,1.0,1.0,1250,Austin,TX,78704,"Welcome to The Parker at SoCo - offering one-bedroom apartments in South Austin. Conveniently located near highways, shopping and easy commute to downtown.Our one-bedroom apartments were renovated in 2018 and have been upgraded with beautiful hardwood-like floors, stainless steel appliances, and updated bathrooms. The units have lots of natural light, ceiling fans and a fireplace for some added character.Contact us today for more details and a tour!","Apartment ,Cats, small dogs, large dogs allowed ,Built in 1981 ,Parking: Off Street ,Spanish Speaking Staff ,Parking Lot ,Laundry: Shared ,Pet Park ,View Type: Wooded ,Online Rent Payment ,Online Maintenance Portal ,Balcony ,Ceiling Fan ,Dishwasher ,Fireplace ,Garden ,Lawn ,Microwave ,Refrigerator ,Floors: Tile ,Heating Fuel: Gas",https://www.trulia.com/c/tx/austin/the-parker-at-soco-412-w-alpine-rd-austin-tx-78704--2110337356,2020-03-30
The Parker at SoCo Apartments,412 W Alpine Rd,Two Bedroom,850,2.0,1.0,1600,Austin,TX,78704,"Welcome to The Parker at SoCo - offering one-bedroom apartments in South Austin. Conveniently located near highways, shopping and easy commute to downtown.Our one-bedroom apartments were renovated in 2018 and have been upgraded with beautiful hardwood-like floors, stainless steel appliances, and updated bathrooms. The units have lots of natural light, ceiling fans and a fireplace for some added character.Contact us today for more details and a tour!","Apartment ,Cats, small dogs, large dogs allowed ,Built in 1981 ,Parking: Off Street ,Spanish Speaking Staff ,Parking Lot ,Laundry: Shared ,Pet Park ,View Type: Wooded ,Online Rent Payment ,Online Maintenance Portal ,Balcony ,Ceiling Fan ,Dishwasher ,Fireplace ,Garden ,Lawn ,Microwave ,Refrigerator ,Floors: Tile ,Heating Fuel: Gas",https://www.trulia.com/c/tx/austin/the-parker-at-soco-412-w-alpine-rd-austin-tx-78704--2110337356,2020-03-30
Bridge at South Point Apartments,6808 S Interstate Highway 35,A - One Bedroom,504,1.0,1.0,820,Austin,TX,78745,"The Bridge at South Point Apartments in Austin, Texas, offers studio, one, and two bedroom apartments for rent designed to cater to your need for style and convenience. We offer ample living space with our large living areas, bedrooms and walk in closets, yet we are only minutes from downtown Austin.","Apartment ,Cats, small dogs allowed ,Built in 1984 ,Parking Lot ,Picnic Area ,High-speed Internet Ready ,Cable TV Ready ,Convection Oven ,Laundry: Shared ,Balcony ,Ceiling Fan ,Dishwasher ,Disposal ,Fireplace ,Pool ,Refrigerator ,Business Center ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/bridge-at-south-point-6808-s-interstate-highway-35-austin-tx-78745--2000055319,2020-03-30
Bridge at South Point Apartments,6808 S Interstate Highway 35,A1 - One Bedroom,610,1.0,1.0,885,Austin,TX,78745,"The Bridge at South Point Apartments in Austin, Texas, offers studio, one, and two bedroom apartments for rent designed to cater to your need for style and convenience. We offer ample living space with our large living areas, bedrooms and walk in closets, yet we are only minutes from downtown Austin.","Apartment ,Cats, small dogs allowed ,Built in 1984 ,Parking Lot ,Picnic Area ,High-speed Internet Ready ,Cable TV Ready ,Convection Oven ,Laundry: Shared ,Balcony ,Ceiling Fan ,Dishwasher ,Disposal ,Fireplace ,Pool ,Refrigerator ,Business Center ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/bridge-at-south-point-6808-s-interstate-highway-35-austin-tx-78745--2000055319,2020-03-30
Bridge at South Point Apartments,6808 S Interstate Highway 35,B - Two Bedroom,760,2.0,1.0,1015,Austin,TX,78745,"The Bridge at South Point Apartments in Austin, Texas, offers studio, one, and two bedroom apartments for rent designed to cater to your need for style and convenience. We offer ample living space with our large living areas, bedrooms and walk in closets, yet we are only minutes from downtown Austin.","Apartment ,Cats, small dogs allowed ,Built in 1984 ,Parking Lot ,Picnic Area ,High-speed Internet Ready ,Cable TV Ready ,Convection Oven ,Laundry: Shared ,Balcony ,Ceiling Fan ,Dishwasher ,Disposal ,Fireplace ,Pool ,Refrigerator ,Business Center ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/bridge-at-south-point-6808-s-interstate-highway-35-austin-tx-78745--2000055319,2020-03-30
Amor Apartment Homes,1200 Mearns Meadow Blvd,A2,545,1.0,1.0,852,Austin,TX,78758,"Welcome to Amor Apartment Homes, conveniently located in Austin, Texas where we build a brighter community one person at a time! Quality amenities, beautiful landscaping, a responsive staff, and incredible value is what we offer here. We are located near shopping, dining, entertainment, and more.Lease Details: 12","Apartment ,Cats, small dogs, large dogs allowed ,Laundry: Shared ,Cable TV Ready ,Parking Lot ,Designer Two-Tone Paint ,Beautiful landscaping ,Convienent mail center ,All-electric Kitchen ,Ceiling Fan ,Dishwasher ,Pool ,Refrigerator ,Vaulted Ceiling ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/amor-apartment-homes-1200-mearns-meadow-blvd-austin-tx-78758--2072300143,2020-03-30
Amor Apartment Homes,1200 Mearns Meadow Blvd,Unit 01-202,545,1.0,1.0,852,Austin,TX,78758,"Welcome to Amor Apartment Homes, conveniently located in Austin, Texas where we build a brighter community one person at a time! Quality amenities, beautiful landscaping, a responsive staff, and incredible value is what we offer here. We are located near shopping, dining, entertainment, and more.Lease Details: 12","Apartment ,Cats, small dogs, large dogs allowed ,Laundry: Shared ,Cable TV Ready ,Parking Lot ,Designer Two-Tone Paint ,Beautiful landscaping ,Convienent mail center ,All-electric Kitchen ,Ceiling Fan ,Dishwasher ,Pool ,Refrigerator ,Vaulted Ceiling ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/amor-apartment-homes-1200-mearns-meadow-blvd-austin-tx-78758--2072300143,2020-03-30
Amor Apartment Homes,1200 Mearns Meadow Blvd,Unit 04-126,545,1.0,1.0,852,Austin,TX,78758,"Welcome to Amor Apartment Homes, conveniently located in Austin, Texas where we build a brighter community one person at a time! Quality amenities, beautiful landscaping, a responsive staff, and incredible value is what we offer here. We are located near shopping, dining, entertainment, and more.Lease Details: 12","Apartment ,Cats, small dogs, large dogs allowed ,Laundry: Shared ,Cable TV Ready ,Parking Lot ,Designer Two-Tone Paint ,Beautiful landscaping ,Convienent mail center ,All-electric Kitchen ,Ceiling Fan ,Dishwasher ,Pool ,Refrigerator ,Vaulted Ceiling ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/amor-apartment-homes-1200-mearns-meadow-blvd-austin-tx-78758--2072300143,2020-03-30
Amor Apartment Homes,1200 Mearns Meadow Blvd,Unit 04-221,545,1.0,1.0,852,Austin,TX,78758,"Welcome to Amor Apartment Homes, conveniently located in Austin, Texas where we build a brighter community one person at a time! Quality amenities, beautiful landscaping, a responsive staff, and incredible value is what we offer here. We are located near shopping, dining, entertainment, and more.Lease Details: 12","Apartment ,Cats, small dogs, large dogs allowed ,Laundry: Shared ,Cable TV Ready ,Parking Lot ,Designer Two-Tone Paint ,Beautiful landscaping ,Convienent mail center ,All-electric Kitchen ,Ceiling Fan ,Dishwasher ,Pool ,Refrigerator ,Vaulted Ceiling ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/amor-apartment-homes-1200-mearns-meadow-blvd-austin-tx-78758--2072300143,2020-03-30
Amor Apartment Homes,1200 Mearns Meadow Blvd,Unit 06-139,545,1.0,1.0,852,Austin,TX,78758,"Welcome to Amor Apartment Homes, conveniently located in Austin, Texas where we build a brighter community one person at a time! Quality amenities, beautiful landscaping, a responsive staff, and incredible value is what we offer here. We are located near shopping, dining, entertainment, and more.Lease Details: 12","Apartment ,Cats, small dogs, large dogs allowed ,Laundry: Shared ,Cable TV Ready ,Parking Lot ,Designer Two-Tone Paint ,Beautiful landscaping ,Convienent mail center ,All-electric Kitchen ,Ceiling Fan ,Dishwasher ,Pool ,Refrigerator ,Vaulted Ceiling ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/amor-apartment-homes-1200-mearns-meadow-blvd-austin-tx-78758--2072300143,2020-03-30
Amor Apartment Homes,1200 Mearns Meadow Blvd,Unit 06-141,545,1.0,1.0,852,Austin,TX,78758,"Welcome to Amor Apartment Homes, conveniently located in Austin, Texas where we build a brighter community one person at a time! Quality amenities, beautiful landscaping, a responsive staff, and incredible value is what we offer here. We are located near shopping, dining, entertainment, and more.Lease Details: 12","Apartment ,Cats, small dogs, large dogs allowed ,Laundry: Shared ,Cable TV Ready ,Parking Lot ,Designer Two-Tone Paint ,Beautiful landscaping ,Convienent mail center ,All-electric Kitchen ,Ceiling Fan ,Dishwasher ,Pool ,Refrigerator ,Vaulted Ceiling ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/amor-apartment-homes-1200-mearns-meadow-blvd-austin-tx-78758--2072300143,2020-03-30
Amor Apartment Homes,1200 Mearns Meadow Blvd,Unit 06-143,545,1.0,1.0,852,Austin,TX,78758,"Welcome to Amor Apartment Homes, conveniently located in Austin, Texas where we build a brighter community one person at a time! Quality amenities, beautiful landscaping, a responsive staff, and incredible value is what we offer here. We are located near shopping, dining, entertainment, and more.Lease Details: 12","Apartment ,Cats, small dogs, large dogs allowed ,Laundry: Shared ,Cable TV Ready ,Parking Lot ,Designer Two-Tone Paint ,Beautiful landscaping ,Convienent mail center ,All-electric Kitchen ,Ceiling Fan ,Dishwasher ,Pool ,Refrigerator ,Vaulted Ceiling ,Floors: Linoleum Vinyl",https://www.trulia.com/c/tx/austin/amor-apartment-homes-1200-mearns-meadow-blvd-austin-tx-78758--2072300143,2020-03-30
Volume Apartments,2604 Manor Rd,Unit 6-105,378,0.0,1.0,899,Austin,TX,78722,"Volume Apartments is a community located on Manor Road, in the Cherrywood neighborhood of Austin, Texas. Our community is only five short minutes away from downtown Austin, three minutes from The University of Texas, and within walking distance from local dining, bars, entertainment, and shopping like area favorites, Haymaker, Mi Madre's, Salty Sow, and The Butterfly Bar. These pet and cycle-friendly apartment homes allow you to enjoy the best of the 78722 lifestyle, while our unique collection of buildings allows you to find the best fit for your lifestyle. Welcome home to Volume.","Apartment ,Cats, small dogs allowed ,Built in 1964 ,Parking: Off Street ,Ice Machine ,Walk In Closets* ,Modern Fixtures ,Contemporary Cabinetry* ,Bicycle Storage ,Solar Screens ,Track Lighting* ,High Ceilings ,Electric Vehicle Charging Stations ,Pet Park ,Laundry: Shared ,Black Appliances* ,On-Site Maintenance ,On-Site Management ,Custom Tile Backsplash* ,BBQ/Picnic Area ,Stainless Steel Appliances* ,Parking Type: covered ,Courtyard ,Fitness Center ,Night Patrol ,Washer Dryer Hookup ,Additional Storage",https://www.trulia.com/c/tx/austin/volume-2604-manor-rd-austin-tx-78722--2072112603,2020-03-30
Volume Apartments,2604 Manor Rd,Unit 6-110,378,0.0,1.0,899,Austin,TX,78722,"Volume Apartments is a community located on Manor Road, in the Cherrywood neighborhood of Austin, Texas. Our community is only five short minutes away from downtown Austin, three minutes from The University of Texas, and within walking distance from local dining, bars, entertainment, and shopping like area favorites, Haymaker, Mi Madre's, Salty Sow, and The Butterfly Bar. These pet and cycle-friendly apartment homes allow you to enjoy the best of the 78722 lifestyle, while our unique collection of buildings allows you to find the best fit for your lifestyle. Welcome home to Volume.","Apartment ,Cats, small dogs allowed ,Built in 1964 ,Parking: Off Street ,Ice Machine ,Walk In Closets* ,Modern Fixtures ,Contemporary Cabinetry* ,Bicycle Storage ,Solar Screens ,Track Lighting* ,High Ceilings ,Electric Vehicle Charging Stations ,Pet Park ,Laundry: Shared ,Black Appliances* ,On-Site Maintenance ,On-Site Management ,Custom Tile Backsplash* ,BBQ/Picnic Area ,Stainless Steel Appliances* ,Parking Type: covered ,Courtyard ,Fitness Center ,Night Patrol ,Washer Dryer Hookup ,Additional Storage",https://www.trulia.com/c/tx/austin/volume-2604-manor-rd-austin-tx-78722--2072112603,2020-03-30
Volume Apartments,2604 Manor Rd,Unit 6-114,378,0.0,1.0,899,Austin,TX,78722,"Volume Apartments is a community located on Manor Road, in the Cherrywood neighborhood of Austin, Texas. Our community is only five short minutes away from downtown Austin, three minutes from The University of Texas, and within walking distance from local dining, bars, entertainment, and shopping like area favorites, Haymaker, Mi Madre's, Salty Sow, and The Butterfly Bar. These pet and cycle-friendly apartment homes allow you to enjoy the best of the 78722 lifestyle, while our unique collection of buildings allows you to find the best fit for your lifestyle. Welcome home to Volume.","Apartment ,Cats, small dogs allowed ,Built in 1964 ,Parking: Off Street ,Ice Machine ,Walk In Closets* ,Modern Fixtures ,Contemporary Cabinetry* ,Bicycle Storage ,Solar Screens ,Track Lighting* ,High Ceilings ,Electric Vehicle Charging Stations ,Pet Park ,Laundry: Shared ,Black Appliances* ,On-Site Maintenance ,On-Site Management ,Custom Tile Backsplash* ,BBQ/Picnic Area ,Stainless Steel Appliances* ,Parking Type: covered ,Courtyard ,Fitness Center ,Night Patrol ,Washer Dryer Hookup ,Additional Storage",https://www.trulia.com/c/tx/austin/volume-2604-manor-rd-austin-tx-78722--2072112603,2020-03-30
Volume Apartments,2604 Manor Rd,Vol 3 - Studio,394,0.0,1.0,919,Austin,TX,78722,"Volume Apartments is a community located on Manor Road, in the Cherrywood neighborhood of Austin, Texas. Our community is only five short minutes away from downtown Austin, three minutes from The University of Texas, and within walking distance from local dining, bars, entertainment, and shopping like area favorites, Haymaker, Mi Madre's, Salty Sow, and The Butterfly Bar. These pet and cycle-friendly apartment homes allow you to enjoy the best of the 78722 lifestyle, while our unique collection of buildings allows you to find the best fit for your lifestyle. Welcome home to Volume.","Apartment ,Cats, small dogs allowed ,Built in 1964 ,Parking: Off Street ,Ice Machine ,Walk In Closets* ,Modern Fixtures ,Contemporary Cabinetry* ,Bicycle Storage ,Solar Screens ,Track Lighting* ,High Ceilings ,Electric Vehicle Charging Stations ,Pet Park ,Laundry: Shared ,Black Appliances* ,On-Site Maintenance ,On-Site Management ,Custom Tile Backsplash* ,BBQ/Picnic Area ,Stainless Steel Appliances* ,Parking Type: covered ,Courtyard ,Fitness Center ,Night Patrol ,Washer Dryer Hookup ,Additional Storage",https://www.trulia.com/c/tx/austin/volume-2604-manor-rd-austin-tx-78722--2072112603,2020-03-30
Volume Apartments,2604 Manor Rd,Unit 110,394,0.0,1.0,919,Austin,TX,78722,"Volume Apartments is a community located on Manor Road, in the Cherrywood neighborhood of Austin, Texas. Our community is only five short minutes away from downtown Austin, three minutes from The University of Texas, and within walking distance from local dining, bars, entertainment, and shopping like area favorites, Haymaker, Mi Madre's, Salty Sow, and The Butterfly Bar. These pet and cycle-friendly apartment homes allow you to enjoy the best of the 78722 lifestyle, while our unique collection of buildings allows you to find the best fit for your lifestyle. Welcome home to Volume.","Apartment ,Cats, small dogs allowed ,Built in 1964 ,Parking: Off Street ,Ice Machine ,Walk In Closets* ,Modern Fixtures ,Contemporary Cabinetry* ,Bicycle Storage ,Solar Screens ,Track Lighting* ,High Ceilings ,Electric Vehicle Charging Stations ,Pet Park ,Laundry: Shared ,Black Appliances* ,On-Site Maintenance ,On-Site Management ,Custom Tile Backsplash* ,BBQ/Picnic Area ,Stainless Steel Appliances* ,Parking Type: covered ,Courtyard ,Fitness Center ,Night Patrol ,Washer Dryer Hookup ,Additional Storage",https://www.trulia.com/c/tx/austin/volume-2604-manor-rd-austin-tx-78722--2072112603,2020-03-30
Volume Apartments,2604 Manor Rd,Unit 211,394,0.0,1.0,919,Austin,TX,78722,"Volume Apartments is a community located on Manor Road, in the Cherrywood neighborhood of Austin, Texas. Our community is only five short minutes away from downtown Austin, three minutes from The University of Texas, and within walking distance from local dining, bars, entertainment, and shopping like area favorites, Haymaker, Mi Madre's, Salty Sow, and The Butterfly Bar. These pet and cycle-friendly apartment homes allow you to enjoy the best of the 78722 lifestyle, while our unique collection of buildings allows you to find the best fit for your lifestyle. Welcome home to Volume.","Apartment ,Cats, small dogs allowed ,Built in 1964 ,Parking: Off Street ,Ice Machine ,Walk In Closets* ,Modern Fixtures ,Contemporary Cabinetry* ,Bicycle Storage ,Solar Screens ,Track Lighting* ,High Ceilings ,Electric Vehicle Charging Stations ,Pet Park ,Laundry: Shared ,Black Appliances* ,On-Site Maintenance ,On-Site Management ,Custom Tile Backsplash* ,BBQ/Picnic Area ,Stainless Steel Appliances* ,Parking Type: covered ,Courtyard ,Fitness Center ,Night Patrol ,Washer Dryer Hookup ,Additional Storage",https://www.trulia.com/c/tx/austin/volume-2604-manor-rd-austin-tx-78722--2072112603,2020-03-30
